timestamp,pump_id,temperature_C,pressure_bar,flow_m3h,power_kW,rpm,vibration_mms,operating_hours,status
2026-01-29 11:00:00,P-101,62.46,5.302,246.74,35.27,1413.5,2.11,2540.98,Normal
2026-01-29 11:15:00,P-102,60.16,5.265,237.94,35.27,1448.1,1.785,2541.0,Normal
2026-01-29 11:30:00,P-104,66.91,5.245,234.62,33.5,1431.3,1.8,2541.01,Normal
2026-01-29 11:45:00,P-104,60.93,5.196,242.84,32.43,1476.0,2.051,2541.02,Normal
2026-01-29 12:00:00,P-101,68.34,5.13,232.34,34.72,1408.0,2.406,2541.04,Normal
2026-01-29 12:15:00,P-103,63.25,5.099,230.9,35.57,1468.2,2.008,2541.05,Normal
2026-01-29 12:30:00,P-104,71.26,5.522,262.87,38.57,1447.1,2.254,2541.07,Normal
2026-01-29 12:45:00,P-101,65.83,5.326,244.43,35.57,1413.2,2.25,2541.08,Normal
2026-01-29 13:00:00,P-104,61.32,4.997,238.99,31.98,1480.2,2.302,2541.1,Normal
2026-01-29 13:15:00,P-104,69.08,5.16,242.16,35.05,1474.3,2.344,2541.11,Normal
2026-01-29 13:30:00,P-103,68.14,4.99,230.97,34.36,1472.5,2.069,2541.13,Normal
2026-01-29 13:45:00,P-103,62.33,4.989,219.95,32.73,1451.7,2.143,2541.14,Normal
2026-01-29 14:00:00,P-101,66.23,5.354,243.42,36.0,1437.9,2.388,2541.16,Normal
2026-01-29 14:15:00,P-102,65.19,5.214,241.25,36.65,1451.2,1.903,2541.18,Normal
2026-01-29 14:30:00,P-101,66.91,5.395,235.89,35.21,1459.8,2.118,2541.19,Normal
2026-01-29 14:45:00,P-103,66.13,5.116,228.68,31.59,1440.2,1.871,2541.2,Normal
2026-01-29 15:00:00,P-104,65.46,5.111,233.5,31.12,1434.6,1.966,2541.22,Normal
2026-01-29 15:15:00,P-102,63.12,5.218,228.8,34.64,1458.9,2.261,2541.24,Normal
2026-01-29 15:30:00,P-102,65.57,5.337,238.25,34.45,1453.5,1.897,2541.25,Normal
2026-01-29 15:45:00,P-101,67.72,4.92,225.76,31.16,1466.7,2.472,2541.26,Normal
2026-01-29 16:00:00,P-101,64.63,5.158,209.08,30.91,1477.4,2.091,2541.28,Normal
2026-01-29 16:15:00,P-102,65.94,5.215,221.86,31.59,1465.4,1.961,2541.3,Normal
2026-01-29 16:30:00,P-102,65.48,5.168,239.94,33.49,1429.3,2.09,2541.31,Normal
2026-01-29 16:45:00,P-101,64.13,5.091,215.02,29.04,1449.8,1.734,2541.32,Normal
2026-01-29 17:00:00,P-101,70.19,5.059,229.63,33.5,1457.0,1.799,2541.34,Normal
2026-01-29 17:15:00,P-101,64.27,5.087,218.56,31.77,1464.6,1.966,2541.36,Normal
2026-01-29 17:30:00,P-103,68.69,5.008,224.45,31.49,1465.4,2.284,2541.37,Normal
2026-01-29 17:45:00,P-101,,5.182,222.81,31.53,1449.0,1.791,2541.39,Normal
2026-01-29 18:00:00,P-102,66.21,4.823,205.65,27.14,1441.2,2.16,2541.4,Normal
2026-01-29 18:15:00,P-101,63.15,4.801,197.84,24.13,1468.2,1.838,2541.42,Normal
2026-01-29 18:30:00,P-102,64.87,4.968,210.17,27.56,1456.8,1.967,2541.43,Normal
2026-01-29 18:45:00,P-104,66.8,5.123,222.75,29.94,1455.1,2.011,2541.45,Normal
2026-01-29 19:00:00,P-104,64.27,4.753,200.12,28.22,1437.3,2.04,2541.46,Normal
2026-01-29 19:15:00,P-102,65.88,4.911,192.0,26.85,1487.8,2.078,2541.48,Normal
2026-01-29 19:30:00,P-104,65.01,4.585,195.97,24.48,1454.5,1.763,2541.49,Normal
2026-01-29 19:45:00,P-101,71.86,4.75,224.04,26.84,1448.4,2.097,2541.5,Normal
2026-01-29 20:00:00,P-104,66.71,4.82,208.69,29.23,1454.5,2.174,2541.52,Normal
2026-01-29 20:15:00,P-101,61.68,4.989,213.81,28.5,1447.6,2.073,2541.54,Normal
2026-01-29 20:30:00,P-102,68.46,4.891,206.8,29.28,1426.8,1.854,2541.55,Normal
2026-01-29 20:45:00,P-103,64.93,4.78,196.14,27.48,1455.4,1.861,2541.56,Normal
2026-01-29 21:00:00,P-102,68.89,4.764,186.17,27.34,1423.9,1.66,2541.58,Normal
2026-01-29 21:15:00,P-102,67.6,4.755,185.68,25.22,1451.9,2.162,2541.59,Normal
2026-01-29 21:30:00,P-101,62.83,4.792,189.11,25.24,1421.3,1.867,2541.61,Normal
2026-01-29 21:45:00,P-103,68.11,4.789,211.08,30.2,1411.2,1.736,2541.62,Normal
2026-01-29 22:00:00,P-102,63.15,4.774,192.51,27.25,1461.0,1.706,2541.64,Normal
2026-01-29 22:15:00,P-101,63.36,4.701,185.69,25.27,1430.1,1.763,2541.66,Normal
2026-01-29 22:30:00,P-101,65.49,4.599,197.51,26.62,1457.8,2.083,2541.67,Normal
2026-01-29 22:45:00,P-103,64.94,4.458,177.74,24.06,1453.0,1.715,2541.68,Normal
2026-01-29 23:00:00,P-102,66.54,4.801,197.18,27.23,1452.6,2.005,2541.7,Normal
2026-01-29 23:15:00,P-104,62.6,4.647,180.12,25.18,1438.7,1.635,2541.72,Normal
2026-01-29 23:30:00,P-104,68.76,4.749,196.45,23.79,1447.6,1.948,2541.73,Normal
2026-01-29 23:45:00,P-104,62.83,4.73,196.0,25.88,1438.2,2.099,2541.74,Normal
2026-01-30 00:00:00,P-104,59.31,4.663,192.07,27.49,1467.0,1.965,2541.76,Normal
2026-01-30 00:15:00,P-103,59.31,4.662,196.1,24.34,1441.3,1.364,2541.78,Normal
2026-01-30 00:30:00,P-102,65.42,4.739,202.02,24.96,1445.5,1.775,2541.79,Normal
2026-01-30 00:45:00,P-101,61.8,4.849,190.71,26.67,1463.4,1.61,2541.8,Normal
2026-01-30 01:00:00,P-103,61.7,4.391,186.29,24.14,1438.8,1.892,2541.82,Normal
2026-01-30 01:15:00,P-102,60.13,4.749,179.18,23.57,1417.8,1.795,2541.84,Normal
2026-01-30 01:30:00,P-104,61.93,4.84,203.43,29.06,1430.9,2.211,2541.85,Normal
2026-01-30 01:45:00,P-101,59.65,4.781,189.47,24.95,1469.0,1.752,2541.86,Normal
2026-01-30 02:00:00,P-103,61.69,4.808,188.79,24.16,1451.5,1.79,2541.88,Normal
2026-01-30 02:15:00,P-104,60.58,4.608,185.45,22.61,1455.3,1.777,2541.9,Normal
2026-01-30 02:30:00,P-103,63.11,4.968,202.7,27.49,1455.3,2.033,2541.91,Normal
2026-01-30 02:45:00,P-103,62.44,4.677,202.24,27.99,1482.2,1.71,2541.93,Normal
2026-01-30 03:00:00,P-101,60.58,4.845,208.86,26.68,1412.6,1.706,2541.94,Normal
2026-01-30 03:15:00,P-101,57.51,4.74,201.63,24.62,1447.7,1.744,2541.96,Normal
2026-01-30 03:30:00,P-101,58.02,4.863,208.24,27.11,1450.5,2.01,2541.97,Normal
2026-01-30 03:45:00,P-103,66.95,4.643,196.83,25.31,1449.6,2.028,2541.98,Normal
2026-01-30 04:00:00,P-103,63.87,4.864,195.58,26.59,1464.4,1.858,2542.0,Normal
2026-01-30 04:15:00,P-103,64.66,5.128,212.94,28.48,1464.8,2.065,2542.02,Normal
2026-01-30 04:30:00,P-102,60.14,4.829,206.13,31.24,1446.1,2.055,2542.03,Normal
2026-01-30 04:45:00,P-104,59.99,4.818,195.16,26.97,1419.6,1.853,2542.04,Normal
2026-01-30 05:00:00,P-102,58.32,4.926,207.68,25.0,1495.2,1.867,2542.06,Normal
2026-01-30 05:15:00,P-104,58.13,4.891,211.01,29.0,1449.9,2.089,2542.07,Normal
2026-01-30 05:30:00,P-101,61.23,5.253,224.4,31.83,1451.6,2.405,2542.09,Normal
2026-01-30 05:45:00,P-101,62.22,4.728,196.61,27.78,1472.7,2.031,2542.1,Normal
2026-01-30 06:00:00,P-104,,4.981,214.08,29.95,1442.9,2.213,2542.12,Normal
2026-01-30 06:15:00,P-104,57.81,4.745,191.74,27.57,1473.3,2.276,2542.14,Normal
2026-01-30 06:30:00,P-103,60.02,4.963,203.93,31.52,1444.5,1.84,2542.15,Normal
2026-01-30 06:45:00,P-101,62.71,4.99,217.16,28.76,1482.9,2.12,2542.16,Normal
2026-01-30 07:00:00,P-102,59.87,5.078,210.58,31.22,1458.2,2.263,2542.18,Normal
2026-01-30 07:15:00,P-103,61.32,4.932,215.26,30.46,1437.8,2.175,2542.2,Normal
2026-01-30 07:30:00,P-104,62.65,4.992,215.64,30.98,1489.2,1.941,2542.21,Normal
2026-01-30 07:45:00,P-103,62.28,5.097,215.19,30.2,1460.8,1.884,2542.22,Normal
2026-01-30 08:00:00,P-103,61.29,5.141,212.54,31.37,1439.0,2.276,2542.24,Normal
2026-01-30 08:15:00,P-102,61.47,5.266,237.05,34.32,1424.7,2.202,2542.26,Normal
2026-01-30 08:30:00,P-101,61.83,5.424,239.15,34.71,1462.6,2.19,2542.27,Normal
2026-01-30 08:45:00,P-103,60.8,5.291,231.85,35.48,1474.9,2.153,2542.28,Normal
2026-01-30 09:00:00,P-101,57.89,5.085,218.57,31.04,1457.0,2.287,2542.3,Normal
2026-01-30 09:15:00,P-103,62.91,5.281,226.2,32.68,1455.9,2.309,2542.32,Normal
2026-01-30 09:30:00,P-102,65.47,5.424,237.74,32.93,1478.1,2.13,2542.33,Normal
2026-01-30 09:45:00,P-103,59.29,5.25,229.09,33.94,1460.8,2.232,2542.34,Normal
2026-01-30 10:00:00,P-103,64.05,5.074,233.42,34.29,1438.2,2.169,2542.36,Normal
2026-01-30 10:15:00,P-103,65.25,5.298,240.07,34.08,1438.9,2.291,2542.38,Normal
2026-01-30 10:30:00,P-101,61.43,5.417,254.5,39.75,1460.0,2.501,2542.39,Normal
2026-01-30 10:45:00,P-102,65.14,5.376,252.77,36.58,1459.0,2.488,2542.41,Normal
2026-01-30 11:00:00,P-102,66.31,4.868,221.18,28.68,1469.6,1.743,2542.42,Normal
2026-01-30 11:15:00,P-101,67.83,5.274,254.43,36.9,1456.6,2.399,2542.44,Normal
2026-01-30 11:30:00,P-104,59.61,5.112,221.95,32.46,1462.2,2.37,2542.45,Normal
2026-01-30 11:45:00,P-102,67.06,5.152,238.56,36.57,1456.3,2.089,2542.46,Normal
2026-01-30 12:00:00,P-101,,5.286,249.98,38.1,1467.4,2.576,2542.48,Normal
2026-01-30 12:15:00,P-101,65.69,5.236,236.3,34.01,1463.4,2.212,2542.5,Normal
2026-01-30 12:30:00,P-103,64.15,5.212,235.45,32.46,1445.3,2.361,2542.51,Normal
2026-01-30 12:45:00,P-104,65.17,5.235,235.98,37.79,1446.6,2.322,2542.52,Normal
2026-01-30 13:00:00,P-101,64.85,5.152,232.86,35.02,1455.8,1.945,2542.54,Normal
2026-01-30 13:15:00,P-101,65.89,5.282,232.71,36.32,1452.0,2.343,2542.55,Normal
2026-01-30 13:30:00,P-102,65.63,,246.28,37.08,1473.7,2.307,2542.57,Normal
2026-01-30 13:45:00,P-102,65.5,5.048,232.48,34.32,1453.8,2.065,2542.58,Normal
2026-01-30 14:00:00,P-103,63.3,5.098,222.72,33.45,1424.4,2.418,2542.6,Normal
2026-01-30 14:15:00,P-102,68.21,5.141,250.47,34.42,1428.7,1.854,2542.61,Normal
2026-01-30 14:30:00,P-103,67.14,5.298,236.43,33.11,1445.7,2.047,2542.63,Normal
2026-01-30 14:45:00,P-104,63.42,5.259,231.37,34.5,1463.0,2.421,2542.64,Normal
2026-01-30 15:00:00,P-103,67.97,5.095,224.91,30.42,1436.9,2.249,2542.66,Normal
2026-01-30 15:15:00,P-104,65.12,5.039,219.54,33.19,1461.7,1.939,2542.68,Normal
2026-01-30 15:30:00,P-101,66.34,5.122,224.74,31.87,1436.2,1.927,2542.69,Normal
2026-01-30 15:45:00,P-101,67.65,5.105,219.18,33.91,1452.9,2.014,2542.7,Normal
2026-01-30 16:00:00,P-102,67.98,5.116,232.68,32.97,1457.5,2.188,2542.72,Normal
2026-01-30 16:15:00,P-102,70.0,5.101,235.97,32.81,1429.4,2.056,2542.74,Normal
2026-01-30 16:30:00,P-104,65.77,5.052,213.85,32.02,1457.1,2.042,2542.75,Normal
2026-01-30 16:45:00,P-101,70.11,5.163,228.54,33.36,1479.1,2.158,2542.76,Normal
2026-01-30 17:00:00,P-102,68.02,5.41,234.14,34.41,1446.4,2.069,2542.78,Normal
2026-01-30 17:15:00,P-104,67.82,4.999,216.33,32.76,1451.4,1.971,2542.8,Normal
2026-01-30 17:30:00,P-102,66.58,4.966,208.29,30.31,1454.6,1.765,2542.81,Normal
2026-01-30 17:45:00,P-103,70.52,5.185,224.51,34.25,1451.6,2.104,2542.82,Normal
2026-01-30 18:00:00,P-102,67.83,5.133,209.71,30.56,1450.4,1.991,2542.84,Normal
2026-01-30 18:15:00,P-101,65.35,4.866,209.21,28.91,1449.0,1.83,2542.86,Normal
2026-01-30 18:30:00,P-101,64.4,5.065,199.92,29.87,1421.8,2.01,2542.87,Normal
2026-01-30 18:45:00,P-101,65.1,4.82,202.38,28.17,1458.2,2.126,2542.89,Normal
2026-01-30 19:00:00,P-104,62.9,5.068,199.04,25.4,1430.7,1.88,2542.9,Normal
2026-01-30 19:15:00,P-104,64.03,4.984,208.63,28.56,1456.8,2.06,2542.92,Normal
2026-01-30 19:30:00,P-102,60.25,4.649,201.06,26.52,1462.6,2.065,2542.93,Normal
2026-01-30 19:45:00,P-102,64.84,5.102,224.09,33.88,1457.3,2.101,2542.95,Normal
2026-01-30 20:00:00,P-104,68.74,4.898,188.16,25.76,1434.1,2.008,2542.96,Normal
2026-01-30 20:15:00,P-104,62.62,4.717,190.18,25.11,1455.7,1.413,2542.98,Normal
2026-01-30 20:30:00,P-103,69.68,4.844,203.53,27.39,1446.2,1.796,2542.99,Normal
2026-01-30 20:45:00,P-103,67.13,5.016,207.98,28.53,1439.4,1.777,2543.0,Normal
2026-01-30 21:00:00,P-104,64.64,4.743,198.66,25.04,1487.1,2.133,2543.02,Normal
2026-01-30 21:15:00,P-103,61.72,4.793,191.93,27.96,1433.8,2.015,2543.04,Normal
2026-01-30 21:30:00,P-102,62.68,4.477,175.89,21.97,1458.9,1.532,2543.05,Normal
2026-01-30 21:45:00,P-104,67.7,4.892,190.91,24.82,1477.5,1.637,2543.06,Normal
2026-01-30 22:00:00,P-104,66.42,4.493,186.77,23.51,1456.9,1.535,2543.08,Normal
2026-01-30 22:15:00,P-103,62.67,4.578,178.6,23.59,1438.9,1.786,2543.09,Normal
2026-01-30 22:30:00,P-104,61.16,4.789,195.45,25.11,1440.1,1.878,2543.11,Normal
2026-01-30 22:45:00,P-103,59.27,4.511,168.45,20.75,1424.9,1.621,2543.12,Normal
2026-01-30 23:00:00,P-103,60.15,4.44,168.91,24.39,1451.7,1.591,2543.14,Normal
2026-01-30 23:15:00,P-101,65.36,4.537,182.25,23.29,1452.3,1.788,2543.16,Normal
2026-01-30 23:30:00,P-101,65.69,4.69,184.03,23.99,1445.5,2.238,2543.17,Normal
2026-01-30 23:45:00,P-104,63.46,4.643,194.82,27.14,1475.6,1.778,2543.18,Normal
2026-01-31 00:00:00,P-104,62.11,4.479,187.39,24.58,1449.3,2.047,2543.2,Normal
2026-01-31 00:15:00,P-104,66.54,4.827,190.09,26.24,1422.1,1.823,2543.22,Normal
2026-01-31 00:30:00,P-103,60.7,4.665,189.58,25.66,1477.3,2.043,2543.23,Normal
2026-01-31 00:45:00,P-104,63.16,4.884,194.67,26.98,1429.3,2.003,2543.24,Normal
2026-01-31 01:00:00,P-103,62.89,4.685,178.84,25.07,1459.9,1.822,2543.26,Normal
2026-01-31 01:15:00,P-101,60.1,4.712,188.68,26.8,1462.2,1.965,2543.28,Normal
2026-01-31 01:30:00,P-102,60.66,4.773,193.84,25.38,1449.3,2.082,2543.29,Normal
2026-01-31 01:45:00,P-104,60.03,4.604,190.73,27.21,1467.6,1.861,2543.3,Normal
2026-01-31 02:00:00,P-104,64.12,4.601,185.89,26.93,1452.1,1.79,2543.32,Normal
2026-01-31 02:15:00,P-102,65.17,4.684,185.48,25.57,1444.3,1.952,2543.34,Normal
2026-01-31 02:30:00,P-101,60.68,4.545,183.01,23.76,1413.2,2.104,2543.35,Normal
2026-01-31 02:45:00,P-101,60.87,4.891,194.34,26.73,1419.6,1.642,2543.36,Normal
2026-01-31 03:00:00,P-104,59.61,4.734,197.5,26.04,1500.3,1.641,2543.38,Normal
2026-01-31 03:15:00,P-103,60.36,4.558,190.46,27.67,1464.0,2.098,2543.4,Normal
2026-01-31 03:30:00,P-104,59.1,4.679,207.55,25.65,1473.4,1.755,2543.41,Normal
2026-01-31 03:45:00,P-104,59.57,4.723,186.85,26.84,1496.1,2.053,2543.43,Normal
2026-01-31 04:00:00,P-104,62.64,4.87,210.14,28.97,1444.3,1.849,2543.44,Normal
2026-01-31 04:15:00,P-101,60.02,4.906,200.4,27.74,1448.3,1.843,2543.46,Normal
2026-01-31 04:30:00,P-102,59.65,4.858,193.99,26.08,1421.2,2.069,2543.47,Normal
2026-01-31 04:45:00,P-102,61.17,5.244,218.78,29.11,1445.7,2.125,2543.48,Normal
2026-01-31 05:00:00,P-103,59.68,4.988,206.21,28.62,1445.2,1.718,2543.5,Normal
2026-01-31 05:15:00,P-102,58.68,4.594,187.04,25.66,1443.8,1.99,2543.52,Normal
2026-01-31 05:30:00,P-101,63.56,4.983,212.33,31.86,1469.8,1.92,2543.53,Normal
2026-01-31 05:45:00,P-104,56.65,4.872,205.52,30.23,1463.8,2.036,2543.54,Normal
2026-01-31 06:00:00,P-102,64.2,5.002,206.29,28.31,1467.4,1.988,2543.56,Normal
2026-01-31 06:15:00,P-101,,4.879,206.67,31.52,1428.9,1.985,2543.57,Normal
2026-01-31 06:30:00,P-104,63.65,5.044,225.49,33.47,1451.4,1.983,2543.59,Normal
2026-01-31 06:45:00,P-104,63.0,4.875,207.85,31.71,1457.1,1.738,2543.6,Normal
2026-01-31 07:00:00,P-104,58.86,4.86,209.4,28.24,1484.5,1.863,2543.62,Normal
2026-01-31 07:15:00,P-104,60.1,5.038,228.34,32.03,1453.0,2.218,2543.64,Normal
2026-01-31 07:30:00,P-102,59.05,4.992,222.08,30.62,1447.9,2.124,2543.65,Normal
2026-01-31 07:45:00,P-104,63.06,5.117,238.05,37.6,1470.4,2.045,2543.66,Normal
2026-01-31 08:00:00,P-104,63.59,5.223,232.17,32.14,1446.2,2.291,2543.68,Normal
2026-01-31 08:15:00,P-101,58.91,4.976,209.22,28.55,1459.3,2.034,2543.7,Normal
2026-01-31 08:30:00,P-103,64.03,4.993,234.49,31.94,1458.8,2.246,2543.71,Normal
2026-01-31 08:45:00,P-103,59.08,5.326,240.93,35.18,1441.5,2.053,2543.72,Normal
2026-01-31 09:00:00,P-102,63.28,5.115,250.36,35.12,1438.4,2.551,2543.74,Normal
2026-01-31 09:15:00,P-102,67.1,5.499,245.95,37.07,1449.4,2.337,2543.76,Normal
2026-01-31 09:30:00,P-101,61.78,5.286,231.36,30.21,1442.2,2.364,2543.77,Normal
2026-01-31 09:45:00,P-103,62.25,5.27,247.14,34.63,1423.0,2.097,2543.78,Normal
2026-01-31 10:00:00,P-102,61.35,5.037,229.02,30.56,1463.0,1.789,2543.8,Normal
2026-01-31 10:15:00,P-103,57.17,5.153,238.33,36.25,1460.3,2.011,2543.82,Normal
2026-01-31 10:30:00,P-103,60.44,5.05,223.71,32.28,1436.6,2.283,2543.83,Normal
2026-01-31 10:45:00,P-104,65.75,5.155,226.27,33.71,1434.9,1.935,2543.84,Normal
2026-01-31 11:00:00,P-102,62.3,5.334,233.55,32.07,1458.8,2.408,2543.86,Normal
2026-01-31 11:15:00,P-103,64.16,5.43,246.66,37.59,1481.5,2.106,2543.88,Normal
2026-01-31 11:30:00,P-102,60.14,5.426,235.3,37.88,1468.4,2.303,2543.89,Normal
2026-01-31 11:45:00,P-103,61.39,,238.82,35.27,1471.6,2.245,2543.91,Normal
2026-01-31 12:00:00,P-101,66.3,4.98,230.2,31.83,1444.5,2.05,2543.92,Normal
2026-01-31 12:15:00,P-104,66.14,5.119,241.7,34.83,1457.5,2.113,2543.94,Normal
2026-01-31 12:30:00,P-103,61.7,5.178,234.26,34.27,1447.6,1.963,2543.95,Normal
2026-01-31 12:45:00,P-104,64.78,5.169,236.11,37.19,1436.9,2.588,2543.96,Normal
2026-01-31 13:00:00,P-103,66.53,5.373,240.6,37.41,1453.5,2.344,2543.98,Normal
2026-01-31 13:15:00,P-101,63.99,5.417,242.67,37.45,1434.4,1.948,2544.0,Normal
2026-01-31 13:30:00,P-103,60.71,5.217,235.88,32.2,1436.6,1.883,2544.01,Normal
2026-01-31 13:45:00,P-103,63.11,5.026,208.81,30.7,1442.0,2.099,2544.02,Normal
2026-01-31 14:00:00,P-104,65.71,4.821,224.4,30.5,1443.9,2.054,2544.04,Normal
2026-01-31 14:15:00,P-104,68.72,5.482,241.44,33.32,1449.5,1.914,2544.05,Normal
2026-01-31 14:30:00,P-101,67.8,4.96,231.24,32.41,1412.8,2.582,2544.07,Normal
2026-01-31 14:45:00,P-104,62.22,5.087,219.96,31.5,1433.2,1.594,2544.08,Normal
2026-01-31 15:00:00,P-103,67.99,5.383,242.33,36.35,1478.3,2.148,2544.1,Normal
2026-01-31 15:15:00,P-104,66.99,5.305,233.35,36.15,1449.8,2.204,2544.11,Normal
2026-01-31 15:30:00,P-102,66.32,4.983,234.73,32.98,1460.1,1.994,2544.13,Normal
2026-01-31 15:45:00,P-103,65.8,4.962,220.11,34.35,1457.5,2.242,2544.14,Normal
2026-01-31 16:00:00,P-101,64.98,5.128,215.8,31.3,1448.1,2.18,2544.16,Normal
2026-01-31 16:15:00,P-101,60.13,5.171,216.94,29.86,1434.1,2.125,2544.18,Normal
2026-01-31 16:30:00,P-101,70.56,5.084,234.49,34.62,1440.1,2.158,2544.19,Normal
2026-01-31 16:45:00,P-101,67.65,5.142,221.4,31.31,1485.3,2.186,2544.2,Normal
2026-01-31 17:00:00,P-102,63.91,4.923,227.89,30.86,1440.4,2.058,2544.22,Normal
2026-01-31 17:15:00,P-102,68.58,5.203,225.55,32.23,1481.0,1.839,2544.24,Normal
2026-01-31 17:30:00,P-102,64.4,4.794,211.66,27.49,1442.5,2.133,2544.25,Normal
2026-01-31 17:45:00,P-103,66.13,5.065,218.17,30.42,1444.3,2.378,2544.26,Normal
2026-01-31 18:00:00,P-104,64.34,4.933,214.95,31.03,1451.4,2.003,2544.28,Normal
2026-01-31 18:15:00,P-104,65.13,4.865,185.11,25.58,1446.8,1.862,2544.3,Normal
2026-01-31 18:30:00,P-103,62.44,4.772,183.95,25.41,1433.1,1.848,2544.31,Normal
2026-01-31 18:45:00,P-102,62.68,4.754,194.91,29.05,1449.7,1.672,2544.32,Normal
2026-01-31 19:00:00,P-102,68.87,4.991,204.58,28.93,1423.5,1.893,2544.34,Normal
2026-01-31 19:15:00,P-103,65.48,5.151,199.03,26.84,1456.6,2.098,2544.36,Normal
2026-01-31 19:30:00,P-104,65.48,4.972,206.37,26.55,1454.0,1.994,2544.37,Normal
2026-01-31 19:45:00,P-103,68.78,5.019,216.08,30.6,1463.1,2.353,2544.39,Normal
2026-01-31 20:00:00,P-102,62.74,4.621,190.11,23.38,1441.1,1.975,2544.4,Normal
2026-01-31 20:15:00,P-101,64.14,4.744,200.91,25.59,1463.3,1.831,2544.42,Normal
2026-01-31 20:30:00,P-101,65.98,4.915,191.27,26.8,1457.8,2.037,2544.43,Normal
2026-01-31 20:45:00,P-102,60.81,4.619,192.71,26.79,1452.3,1.808,2544.45,Normal
2026-01-31 21:00:00,P-104,65.2,4.782,188.96,27.93,1485.6,1.585,2544.46,Normal
2026-01-31 21:15:00,P-102,61.41,4.796,177.56,24.52,1458.5,1.964,2544.48,Normal
2026-01-31 21:30:00,P-104,67.48,4.901,194.79,28.12,1441.7,2.04,2544.49,Normal
2026-01-31 21:45:00,P-104,64.73,4.555,189.32,24.05,1477.7,2.346,2544.5,Normal
2026-01-31 22:00:00,P-104,66.7,5.18,199.13,29.23,1459.2,1.877,2544.52,Normal
2026-01-31 22:15:00,P-103,60.21,4.936,183.78,27.56,1482.0,1.976,2544.54,Normal
2026-01-31 22:30:00,P-101,64.28,4.873,192.23,27.09,1416.6,1.769,2544.55,Normal
2026-01-31 22:45:00,P-102,60.76,4.863,187.73,24.6,1444.6,1.678,2544.56,Normal
2026-01-31 23:00:00,P-103,63.1,4.674,187.29,24.92,1444.6,2.251,2544.58,Normal
2026-01-31 23:15:00,P-104,57.41,4.74,187.22,23.9,1416.0,1.424,2544.59,Normal
2026-01-31 23:30:00,P-104,59.57,4.662,188.17,25.88,1453.0,1.829,2544.61,Normal
2026-01-31 23:45:00,P-102,65.57,4.567,195.01,24.57,1443.3,2.159,2544.62,Normal
2026-02-01 00:00:00,P-103,62.61,4.94,182.93,24.32,1414.0,1.501,2544.64,Normal
2026-02-01 00:15:00,P-103,61.44,4.521,181.79,25.5,1436.2,1.727,2544.66,Normal
2026-02-01 00:30:00,P-104,59.62,4.683,179.34,24.54,1475.0,1.954,2544.67,Normal
2026-02-01 00:45:00,P-101,61.7,4.946,214.5,27.34,1466.4,1.751,2544.68,Normal
2026-02-01 01:00:00,P-104,62.23,4.763,193.74,24.84,1437.2,1.886,2544.7,Normal
2026-02-01 01:15:00,P-102,62.36,4.843,205.68,26.98,1436.7,1.786,2544.72,Normal
2026-02-01 01:30:00,P-104,64.82,4.693,192.55,24.96,1465.5,2.069,2544.73,Normal
2026-02-01 01:45:00,P-104,61.3,4.768,194.52,25.06,1414.6,2.094,2544.74,Normal
2026-02-01 02:00:00,P-103,60.3,4.675,181.59,37.74,1460.7,5.023,2544.76,Normal
2026-02-01 02:15:00,P-102,57.8,4.705,188.23,25.31,1417.0,1.312,2544.78,Normal
2026-02-01 02:30:00,P-102,60.56,4.767,202.85,24.32,1479.6,1.968,2544.79,Normal
2026-02-01 02:45:00,P-103,62.9,4.751,204.4,27.01,1461.9,2.15,2544.8,Normal
2026-02-01 03:00:00,P-102,60.39,5.041,197.78,28.12,1416.8,1.986,2544.82,Normal
2026-02-01 03:15:00,P-102,61.13,4.981,198.81,28.51,1443.2,2.041,2544.84,Normal
2026-02-01 03:30:00,P-101,62.2,4.888,195.32,27.32,1455.7,1.982,2544.85,Normal
2026-02-01 03:45:00,P-101,65.67,4.892,221.0,30.97,1414.2,1.942,2544.86,Normal
2026-02-01 04:00:00,P-104,61.12,4.709,202.47,27.02,1449.2,1.774,2544.88,Normal
2026-02-01 04:15:00,P-104,65.51,5.169,219.96,29.99,1458.7,2.075,2544.9,Normal
2026-02-01 04:30:00,P-103,61.77,4.804,199.17,25.73,1412.8,1.863,2544.91,Normal
2026-02-01 04:45:00,P-103,62.55,4.889,191.18,27.69,1463.4,2.023,2544.93,Normal
2026-02-01 05:00:00,P-101,58.45,4.629,193.72,28.98,1447.8,1.729,2544.94,Normal
2026-02-01 05:15:00,P-103,62.56,5.313,219.36,33.58,1466.5,2.029,2544.96,Normal
2026-02-01 05:30:00,P-104,61.26,5.117,214.3,29.92,1445.8,2.041,2544.97,Normal
2026-02-01 05:45:00,P-104,61.93,4.913,211.28,28.55,1431.0,1.831,2544.98,Normal
2026-02-01 06:00:00,P-101,63.97,5.139,224.82,31.79,1429.2,1.824,2545.0,Normal
2026-02-01 06:15:00,P-103,62.08,5.138,227.49,28.7,1444.4,2.168,2545.02,Normal
2026-02-01 06:30:00,P-102,64.98,5.022,233.17,33.64,1446.6,1.905,2545.03,Normal
2026-02-01 06:45:00,P-101,58.75,5.085,191.92,28.84,1469.2,1.975,2545.04,Normal
2026-02-01 07:00:00,P-104,63.21,5.074,226.22,32.64,1445.0,2.125,2545.06,Normal
